# x[mm]	L[um]	t[s]	stress[Pa]
2.277683473359938304e+01	1.000000000000000000e+02	7.168689846313616720e-02	1.110223024625156540e-15
2.283707569745480015e+01	1.000000000000000000e+02	7.174713942699158242e-02	-1.110223024625156540e-15
2.289731666131022436e+01	1.000000000000000000e+02	7.180738039084701152e-02	-0.000000000000000000e+00
2.295755762516564502e+01	1.000000000000000000e+02	7.186762135470242674e-02	-0.000000000000000000e+00
2.301779858902106568e+01	1.000000000000000000e+02	7.192786231855785584e-02	-0.000000000000000000e+00
2.307803955287648989e+01	1.000000000000000000e+02	7.198810328241327106e-02	-0.000000000000000000e+00
2.313828051673191055e+01	1.000000000000000000e+02	7.204834424626868628e-02	-0.000000000000000000e+00
2.319852148058733476e+01	1.000000000000000000e+02	7.210858521012411537e-02	-0.000000000000000000e+00
2.325876244444275542e+01	1.000000000000000000e+02	7.216882617397953059e-02	-0.000000000000000000e+00
2.331900340829817964e+01	1.000000000000000000e+02	7.222906713783495969e-02	-0.000000000000000000e+00
2.337924437215360030e+01	1.000000000000000000e+02	7.228930810169037491e-02	-0.000000000000000000e+00
2.343948533600902095e+01	1.000000000000000000e+02	7.234954906554579013e-02	1.110223024625156540e-15
2.349972629986444161e+01	1.000000000000000000e+02	7.240979002940121922e-02	-1.110223024625156540e-15
2.355996726371986227e+01	1.000000000000000000e+02	7.247003099325663444e-02	-0.000000000000000000e+00
2.362020822757528649e+01	1.000000000000000000e+02	7.253027195711204966e-02	-0.000000000000000000e+00
2.368044919143070715e+01	1.000000000000000000e+02	7.259051292096747876e-02	1.110223024625156540e-15
2.374069015528612425e+01	1.000000000000000000e+02	7.265075388482289398e-02	-1.110223024625156540e-15
2.380093111914154846e+01	1.000000000000000000e+02	7.271099484867832308e-02	-0.000000000000000000e+00
2.386117208299696912e+01	1.000000000000000000e+02	7.277123581253373830e-02	-0.000000000000000000e+00
2.392141304685239334e+01	1.000000000000000000e+02	7.283147677638915352e-02	-0.000000000000000000e+00
2.398165401070781400e+01	1.000000000000000000e+02	7.289171774024458261e-02	-0.000000000000000000e+00
2.404189497456323821e+01	1.000000000000000000e+02	7.295195870409999783e-02	-0.000000000000000000e+00
2.410213593841865887e+01	1.000000000000000000e+02	7.301219966795542693e-02	-0.000000000000000000e+00
2.416237690227407953e+01	1.000000000000000000e+02	7.307244063181084215e-02	-0.000000000000000000e+00
2.422261786612950374e+01	1.000000000000000000e+02	7.313268159566625737e-02	-0.000000000000000000e+00
2.428285882998492440e+01	1.000000000000000000e+02	7.319292255952168647e-02	-0.000000000000000000e+00
2.434309979384034861e+01	1.000000000000000000e+02	7.325316352337710168e-02	1.110223024625156540e-15
2.440334075769576572e+01	1.000000000000000000e+02	7.331340448723253078e-02	-1.110223024625156540e-15
2.446358172155118993e+01	1.000000000000000000e+02	7.337364545108794600e-02	-0.000000000000000000e+00
2.452382268540661059e+01	1.000000000000000000e+02	7.343388641494336122e-02	-0.000000000000000000e+00
2.458406364926203125e+01	1.000000000000000000e+02	7.349412737879879032e-02	1.110223024625156540e-15
2.464430461311745191e+01	1.000000000000000000e+02	7.355436834265420554e-02	-1.110223024625156540e-15
2.470454557697287257e+01	1.000000000000000000e+02	7.361460930650962076e-02	-0.000000000000000000e+00
2.476478654082829678e+01	1.000000000000000000e+02	7.367485027036504985e-02	-0.000000000000000000e+00
2.482502750468371744e+01	1.000000000000000000e+02	7.373509123422046507e-02	-0.000000000000000000e+00
2.488526846853914165e+01	1.000000000000000000e+02	7.379533219807589417e-02	-0.000000000000000000e+00
2.494550943239456231e+01	1.000000000000000000e+02	7.385557316193130939e-02	-0.000000000000000000e+00
2.500575039624998297e+01	1.000000000000000000e+02	7.391581412578672461e-02	-0.000000000000000000e+00
2.506599136010540718e+01	1.000000000000000000e+02	7.397605508964215371e-02	-0.000000000000000000e+00
2.512623232396082784e+01	1.000000000000000000e+02	7.403629605349756893e-02	-0.000000000000000000e+00
2.518647328781625205e+01	1.000000000000000000e+02	7.409653701735299802e-02	-0.000000000000000000e+00
2.524671425167167271e+01	1.000000000000000000e+02	7.415677798120841324e-02	1.110223024625156540e-15
2.530695521552709337e+01	1.000000000000000000e+02	7.421701894506382846e-02	-1.110223024625156540e-15
2.536719617938251403e+01	1.000000000000000000e+02	7.427725990891925756e-02	-0.000000000000000000e+00
2.542743714323793469e+01	1.000000000000000000e+02	7.433750087277467278e-02	-0.000000000000000000e+00
2.548767810709335890e+01	1.000000000000000000e+02	7.439774183663008800e-02	1.110223024625156540e-15
2.554791907094877601e+01	1.000000000000000000e+02	7.445798280048551709e-02	-1.110223024625156540e-15
2.560816003480420022e+01	1.000000000000000000e+02	7.451822376434093231e-02	-0.000000000000000000e+00
2.566840099865962088e+01	1.000000000000000000e+02	7.457846472819636141e-02	-0.000000000000000000e+00
2.572864196251504509e+01	1.000000000000000000e+02	7.463870569205177663e-02	-0.000000000000000000e+00
2.578888292637046575e+01	1.000000000000000000e+02	7.469894665590719185e-02	-0.000000000000000000e+00
2.584912389022588641e+01	1.000000000000000000e+02	7.475918761976262095e-02	-0.000000000000000000e+00
2.590936485408131063e+01	1.000000000000000000e+02	7.481942858361803617e-02	-0.000000000000000000e+00
2.596960581793673128e+01	1.000000000000000000e+02	7.487966954747346526e-02	-0.000000000000000000e+00
2.602984678179215550e+01	1.000000000000000000e+02	7.493991051132888048e-02	-0.000000000000000000e+00
2.609008774564757616e+01	1.000000000000000000e+02	7.500015147518429570e-02	-0.000000000000000000e+00
2.615032870950299682e+01	1.000000000000000000e+02	7.506039243903972480e-02	1.110223024625156540e-15
2.621056967335841748e+01	1.000000000000000000e+02	7.512063340289514002e-02	-1.110223024625156540e-15
2.627081063721383813e+01	1.000000000000000000e+02	7.518087436675056912e-02	-0.000000000000000000e+00
2.633105160106926235e+01	1.000000000000000000e+02	7.524111533060598433e-02	-0.000000000000000000e+00
2.639129256492468301e+01	1.000000000000000000e+02	7.530135629446139955e-02	1.110223024625156540e-15
2.645153352878010367e+01	1.000000000000000000e+02	7.536159725831682865e-02	-1.110223024625156540e-15
2.651177449263552433e+01	1.000000000000000000e+02	7.542183822217224387e-02	-0.000000000000000000e+00
2.657201545649094498e+01	1.000000000000000000e+02	7.548207918602765909e-02	-0.000000000000000000e+00
2.663225642034636920e+01	1.000000000000000000e+02	7.554232014988308819e-02	-0.000000000000000000e+00
2.669249738420178986e+01	1.000000000000000000e+02	7.560256111373850341e-02	-0.000000000000000000e+00
2.675273834805721407e+01	1.000000000000000000e+02	7.566280207759393250e-02	-0.000000000000000000e+00
2.681297931191263473e+01	1.000000000000000000e+02	7.572304304144934772e-02	-0.000000000000000000e+00
2.687322027576805894e+01	1.000000000000000000e+02	7.578328400530476294e-02	-0.000000000000000000e+00
2.693346123962347960e+01	1.000000000000000000e+02	7.584352496916019204e-02	1.110223024625156540e-15
2.699370220347889671e+01	1.000000000000000000e+02	7.590376593301560726e-02	-1.110223024625156540e-15
2.705394316733432092e+01	1.000000000000000000e+02	7.596400689687103636e-02	-0.000000000000000000e+00
2.711418413118974158e+01	1.000000000000000000e+02	7.602424786072645158e-02	-0.000000000000000000e+00
2.717442509504516579e+01	1.000000000000000000e+02	7.608448882458186679e-02	-0.000000000000000000e+00
2.723466605890058645e+01	1.000000000000000000e+02	7.614472978843729589e-02	-0.000000000000000000e+00
2.729490702275601066e+01	1.000000000000000000e+02	7.620497075229271111e-02	-0.000000000000000000e+00
2.735514798661143132e+01	1.000000000000000000e+02	7.626521171614814021e-02	1.110223024625156540e-15
2.741538895046684843e+01	1.000000000000000000e+02	7.632545268000355543e-02	-1.110223024625156540e-15
2.747562991432227264e+01	1.000000000000000000e+02	7.638569364385898453e-02	-0.000000000000000000e+00
2.753587087817769330e+01	1.000000000000000000e+02	7.644593460771441362e-02	-0.000000000000000000e+00
2.759611184203311751e+01	1.000000000000000000e+02	7.650617557156984272e-02	-0.000000000000000000e+00
2.765635280588853817e+01	1.000000000000000000e+02	7.656641653542527182e-02	-0.000000000000000000e+00
2.771659376974396238e+01	1.000000000000000000e+02	7.662665749928070091e-02	-0.000000000000000000e+00
2.777683473359938304e+01	1.000000000000000000e+02	7.668689846313613001e-02	-0.000000000000000000e+00
2.783707569745480370e+01	1.000000000000000000e+02	7.674713942699155911e-02	1.110223024625156540e-15
2.789731666131022436e+01	1.000000000000000000e+02	7.680738039084697433e-02	-1.110223024625156540e-15
2.795755762516564502e+01	1.000000000000000000e+02	7.686762135470240342e-02	-0.000000000000000000e+00
2.801779858902106923e+01	1.000000000000000000e+02	7.692786231855783252e-02	-0.000000000000000000e+00
2.807803955287648989e+01	1.000000000000000000e+02	7.698810328241326162e-02	-0.000000000000000000e+00
2.813828051673191410e+01	1.000000000000000000e+02	7.704834424626869072e-02	-0.000000000000000000e+00
2.819852148058733476e+01	1.000000000000000000e+02	7.710858521012411981e-02	-0.000000000000000000e+00
2.825876244444275542e+01	1.000000000000000000e+02	7.716882617397954891e-02	1.110223024625156540e-15
2.831900340829817608e+01	1.000000000000000000e+02	7.722906713783495025e-02	-1.110223024625156540e-15
2.837924437215359674e+01	1.000000000000000000e+02	7.728930810169037935e-02	-0.000000000000000000e+00
2.843948533600902095e+01	1.000000000000000000e+02	7.734954906554580845e-02	-0.000000000000000000e+00
2.849972629986444161e+01	1.000000000000000000e+02	7.740979002940123754e-02	-0.000000000000000000e+00
2.855996726371986227e+01	1.000000000000000000e+02	7.747003099325666664e-02	-0.000000000000000000e+00
2.862020822757528649e+01	1.000000000000000000e+02	7.753027195711209574e-02	-0.000000000000000000e+00
2.868044919143070715e+01	1.000000000000000000e+02	7.759051292096752483e-02	-0.000000000000000000e+00
2.874069015528613136e+01	1.000000000000000000e+02	7.765075388482295393e-02	1.110223024625156540e-15
2.880093111914154846e+01	1.000000000000000000e+02	7.771099484867836915e-02	-1.110223024625156540e-15
2.886117208299697268e+01	1.000000000000000000e+02	7.777123581253379825e-02	-0.000000000000000000e+00
2.892141304685239334e+01	1.000000000000000000e+02	7.783147677638922735e-02	-0.000000000000000000e+00
2.898165401070781400e+01	1.000000000000000000e+02	7.789171774024465644e-02	-0.000000000000000000e+00
2.904189497456323821e+01	1.000000000000000000e+02	7.795195870410008554e-02	-0.000000000000000000e+00
2.910213593841865887e+01	1.000000000000000000e+02	7.801219966795551464e-02	-0.000000000000000000e+00
2.916237690227408308e+01	1.000000000000000000e+02	7.807244063181094373e-02	1.110223024625156540e-15
2.922261786612950019e+01	1.000000000000000000e+02	7.813268159566635895e-02	-1.110223024625156540e-15
2.928285882998492440e+01	1.000000000000000000e+02	7.819292255952178805e-02	-0.000000000000000000e+00
2.934309979384034506e+01	1.000000000000000000e+02	7.825316352337721715e-02	-0.000000000000000000e+00
2.940334075769576572e+01	1.000000000000000000e+02	7.831340448723264624e-02	-0.000000000000000000e+00
2.946358172155118993e+01	1.000000000000000000e+02	7.837364545108807534e-02	-0.000000000000000000e+00
2.952382268540661059e+01	1.000000000000000000e+02	7.843388641494350444e-02	-0.000000000000000000e+00
2.958406364926203480e+01	1.000000000000000000e+02	7.849412737879893354e-02	1.110223024625156540e-15
2.964430461311745191e+01	1.000000000000000000e+02	7.855436834265434876e-02	-1.110223024625156540e-15
2.970454557697287612e+01	1.000000000000000000e+02	7.861460930650977785e-02	-0.000000000000000000e+00
2.976478654082829678e+01	1.000000000000000000e+02	7.867485027036520695e-02	-0.000000000000000000e+00
2.982502750468371744e+01	1.000000000000000000e+02	7.873509123422063605e-02	-0.000000000000000000e+00
2.988526846853914165e+01	1.000000000000000000e+02	7.879533219807606514e-02	-0.000000000000000000e+00
2.994550943239456231e+01	1.000000000000000000e+02	7.885557316193149424e-02	-0.000000000000000000e+00
3.000575039624998652e+01	1.000000000000000000e+02	7.891581412578692334e-02	-0.000000000000000000e+00
3.006599136010540718e+01	1.000000000000000000e+02	7.897605508964235244e-02	1.110223024625156540e-15
3.012623232396082784e+01	1.000000000000000000e+02	7.903629605349775378e-02	-1.110223024625156540e-15
3.018647328781624850e+01	1.000000000000000000e+02	7.909653701735318287e-02	-0.000000000000000000e+00
3.024671425167166916e+01	1.000000000000000000e+02	7.915677798120861197e-02	-0.000000000000000000e+00
3.030695521552709337e+01	1.000000000000000000e+02	7.921701894506404107e-02	-0.000000000000000000e+00
3.036719617938251403e+01	1.000000000000000000e+02	7.927725990891947017e-02	-0.000000000000000000e+00
3.042743714323793824e+01	1.000000000000000000e+02	7.933750087277489926e-02	-0.000000000000000000e+00
3.048767810709335890e+01	1.000000000000000000e+02	7.939774183663032836e-02	1.110223024625156540e-15
3.054791907094877956e+01	1.000000000000000000e+02	7.945798280048574358e-02	-1.110223024625156540e-15
3.060816003480420022e+01	1.000000000000000000e+02	7.951822376434117268e-02	-0.000000000000000000e+00
3.066840099865962088e+01	1.000000000000000000e+02	7.957846472819660177e-02	-0.000000000000000000e+00
3.072864196251504509e+01	1.000000000000000000e+02	7.963870569205203087e-02	-0.000000000000000000e+00
3.078888292637046575e+01	1.000000000000000000e+02	7.969894665590745997e-02	-0.000000000000000000e+00
3.084912389022588997e+01	1.000000000000000000e+02	7.975918761976288907e-02	-0.000000000000000000e+00
3.090936485408131063e+01	1.000000000000000000e+02	7.981942858361831816e-02	-0.000000000000000000e+00
3.096960581793673128e+01	1.000000000000000000e+02	7.987966954747374726e-02	1.110223024625156540e-15
3.102984678179215194e+01	1.000000000000000000e+02	7.993991051132916248e-02	-1.110223024625156540e-15
3.109008774564757260e+01	1.000000000000000000e+02	8.000015147518459158e-02	-1.153878791604334708e-04
3.115298202697649899e+01	1.000014834121012228e+02	8.006304622300421114e-02	-4.717218790318205646e-04
3.121587444238880948e+01	1.000059337217118127e+02	8.012594097082383071e-02	-9.434250381762566582e-04
3.127876312620800903e+01	1.000133511481541433e+02	8.018883571864345028e-02	-1.415090863195744841e-03
3.134164621323735389e+01	1.000237360586668132e+02	8.025173046646305597e-02	-1.886700812986219630e-03
3.140452183899909855e+01	1.000370889673722274e+02	8.031462521428268941e-02	-2.358236224086378459e-03
3.146738813997403739e+01	1.000534105346919347e+02	8.037751996210230898e-02	-2.829678394884052074e-03
3.153024325384098248e+01	1.000727015673467832e+02	8.044041470992191467e-02	-3.301008634184505065e-03
3.159308531971590028e+01	1.000949630183568075e+02	8.050330945774153424e-02	-3.772208263307083587e-03
3.165591247839065403e+01	1.001201959870412992e+02	8.056620420556115381e-02	-4.243258618178176803e-03
3.171872287257130552e+01	1.001484017190187785e+02	8.062909895338077337e-02	-4.714141051426731614e-03
3.178151464711585916e+01	1.001795816062069946e+02	8.069199370120037906e-02	-5.184836934481852969e-03
3.184428594927146605e+01	1.002137371868229252e+02	8.075488844901998475e-02	-5.655327659655456050e-03
3.190703492891094228e+01	1.002508701453828195e+02	8.081778319683960432e-02	-6.125594642215125528e-03
3.196975973876853416e+01	1.002909823127020843e+02	8.088067794465921001e-02	-6.595619322490921602e-03
3.203245853467500837e+01	1.003340756658954263e+02	8.094357269247882958e-02	-7.065383167932790670e-03
3.209512947579175091e+01	1.003801523283767807e+02	8.100646744029843527e-02	-7.534867675193309897e-03
3.215777072484413424e+01	1.004292145698592691e+02	8.106936218811805483e-02	-8.004053374723516662e-03
3.222038044835764481e+01	1.004812647937642680e+02	8.113225693593767440e-02	-8.472910372291024561e-03
3.228295681693423802e+01	1.005363054176794719e+02	8.119515168375730785e-02	-8.941421325039033627e-03
3.234549800547831211e+01	1.005943391503952427e+02	8.125804643157692742e-02	-9.409583019169047435e-03
3.240800219336599497e+01	1.006553688936000839e+02	8.132094117939654698e-02	-9.877380227499647433e-03
3.247046756466077966e+01	1.007193976880559916e+02	8.138383592721616655e-02	-1.034479351060706848e-02
